Modelo 1,Modelo 2,Modelo 3,Modelo 4
-3125150.44040091,-2828619.33352269,-3077249.15270082,-3078312.95291633
-3126335.93478242,-2828623.09479986,-3078434.06439041,-3078169.25949997
-3126335.54274393,-2828629.62318597,-3078643.33913971,-3077721.07837056
-3125558.54614928,-2828627.60735905,-3077445.25556613,-3078062.30794856
-3125361.67509364,-2828620.36839446,-3078522.64068796,-3077326.86884982
-3125777.79393873,-2828618.23292253,-3077256.83041687,-3077367.33915911
-3125794.77259917,-2828634.45776074,-3077288.98281849,-3077848.70696286
-3125049.38913198,-2828631.79303804,-3077843.41745997,-3078532.61216873
-3126277.57589812,-2828622.59911081,-3077463.35244416,-3078420.49675046
-3125861.87423982,-2828637.57745122,-3077892.99253174,-3078175.31573766
-3125496.76955802,-2828629.05997098,-3077374.74939163,-3077207.18258782
-3124764.25368974,-2828626.88373837,-3077728.82650453,-3078304.06489542
-3125432.89025829,-2828620.01747508,-3078008.11630902,-3078094.16258278
-3124646.58669338,-2828632.87777585,-3077805.65884845,-3077423.71399283
-3125674.06367328,-2828624.01569317,-3076712.55109833,-3077365.3302938
-3124611.74890002,-2828623.25660905,-3078280.15380731,-3077523.04549954
-3126450.10089245,-2828633.74503361,-3077499.5725555,-3077764.49824064
-3125428.09249509,-2828625.4970678,-3078356.39388177,-3077704.67615231
-3125903.05723113,-2828634.98864679,-3077396.12486463,-3077553.15746599
-3125836.44199978,-2828627.15936461,-3076942.19152996,-3077175.74297867
-3126037.08186146,-2828623.88175418,-3077105.19980729,-3077959.59489631
-3125090.49298836,-2828627.26404155,-3077756.7121174,-3077960.60742151
-3125599.19870877,-2828634.84712512,-3077550.40792768,-3077600.1444517
-3125346.25409129,-2828629.58738313,-3077928.26760638,-3077986.4706418
-3125316.20173829,-2828630.65185383,-3077487.6544834,-3077402.58029788
-3125821.00998246,-2828633.41685916,-3077633.20146675,-3077448.79316555
-3125667.17669532,-2828634.31164369,-3077677.90399447,-3077634.8218253
-3126015.40578499,-2828628.9798051,-3078314.25387692,-3077650.94588151
-3125155.23632477,-2828623.06923692,-3077543.57117338,-3077587.74922437
-3125898.15821349,-2828632.35882957,-3077720.95797471,-3078114.93820638
-3125571.00127977,-2828632.08776433,-3077590.87948191,-3077892.73246776
-3125442.8817334,-2828625.32738009,-3078404.37623301,-3078534.51817229
-3125401.62951009,-2828634.89827088,-3077807.02627686,-3078436.66868696
-3125720.83903452,-2828617.74072639,-3077570.17472399,-3077889.20958129
-3125954.20393394,-2828621.83083414,-3078085.18793403,-3077570.71470649
-3125497.63690936,-2828633.35616058,-3078387.6782817,-3077476.47143664
-3125466.12186844,-2828630.84545467,-3077895.94614246,-3078659.32020258
-3124800.88089481,-2828622.41423431,-3077340.36740157,-3077086.11792078
-3125370.66603575,-2828623.23091603,-3078371.22476538,-3078187.23477759
-3125562.32206204,-2828630.14137506,-3077970.1652213,-3078042.38622602
-3124870.71088054,-2828621.82333649,-3077302.43915282,-3078200.21282996
-3125204.54322338,-2828620.00808423,-3078134.1788457,-3077558.96369951
-3125888.44977443,-2828620.37544569,-3077781.59673783,-3077185.09140085
-3125533.47109415,-2828626.12437193,-3077813.58238525,-3077270.91748889
-3125914.48759329,-2828626.06965287,-3078210.91150125,-3078349.2196837
-3125999.6847987,-2828630.075182,-3078041.98893155,-3077019.51762487
-3124994.83944415,-2828630.52387738,-3077035.53390847,-3077939.32550485
-3125680.71388707,-2828626.70389101,-3077563.39589389,-3078137.97963664
-3124699.04378547,-2828633.46516749,-3077545.65026731,-3078303.72102344
-3125877.73337492,-2828622.73655051,-3078194.68467101,-3077430.16401644
-3125873.68275981,-2828625.46824293,-3078023.48947618,-3078261.63070566
-3125619.94290927,-2828621.77140875,-3077769.50275283,-3077897.28967108
-3125317.95568918,-2828623.73750895,-3077614.82538948,-3078022.09989626
-3125615.63221455,-2828635.69590793,-3077552.31239606,-3078106.85632886
-3125982.52957464,-2828635.8608641,-3078082.52505299,-3077151.86066798
-3126755.00164303,-2828638.80810236,-3077582.01982013,-3078133.97752362
-3126706.08169646,-2828630.4332739,-3077884.15177438,-3077872.84222142
-3125103.18787018,-2828630.38277414,-3076829.78707463,-3077498.40463848
-3125917.77072629,-2828637.33997768,-3078048.0443679,-3077619.02469651
-3125078.45348187,-2828626.35830598,-3078281.25816275,-3077306.56286757
-3125454.21897181,-2828631.4256817,-3077821.35724294,-3077848.92341349
-3125169.33907738,-2828629.01439212,-3078278.85433342,-3078033.38711201
-3124482.42726467,-2828640.27497681,-3077813.52841879,-3077209.83199467
-3125340.21864506,-2828627.09269113,-3077762.6533619,-3077548.27650357
-3124662.13427722,-2828631.67403402,-3077738.09256351,-3077487.11173266
-3126229.63920464,-2828621.65068124,-3077568.45999163,-3078514.79180722
-3126111.98795361,-2828624.38857508,-3077268.05075603,-3078495.05749502
-3124646.06480222,-2828636.84479079,-3078000.79201714,-3077840.52376357
-3124962.47756045,-2828629.8341695,-3077655.5623886,-3077306.89839584
-3124754.36825188,-2828624.99590019,-3078021.21070537,-3078271.41274605
-3125525.50595774,-2828621.48303587,-3077495.19341969,-3078423.27597506
-3125497.62099731,-2828631.73364226,-3078032.30806973,-3077221.60512193
-3125313.54705203,-2828628.17336318,-3077888.02530419,-3078409.14562467
-3125719.27375746,-2828629.43103895,-3077919.26805036,-3077266.53629061
-3125196.47007124,-2828626.96078057,-3078458.6822471,-3077609.22428222
-3126076.6877628,-2828630.34696152,-3077355.70638404,-3077982.39330883
-3125347.25536741,-2828630.10939267,-3077769.13587236,-3077782.75181563
-3125097.63302502,-2828623.39711299,-3078350.95900944,-3077958.99813015
-3126105.98850686,-2828616.8208054,-3077682.38839615,-3077008.85983219
-3125966.2676603,-2828626.51870443,-3077765.042834,-3077217.41830981
-3125233.51388769,-2828614.54693143,-3077999.76709166,-3077552.81278838
-3125395.6272199,-2828638.04130338,-3077245.57518232,-3077546.86595271
-3124966.92037674,-2828631.04410921,-3077808.40009087,-3078112.31661975
-3125319.21456887,-2828627.60851548,-3077118.97064288,-3078552.32074775
-3125327.0334424,-2828627.27760284,-3077329.04666492,-3077365.44378442
-3125793.38826172,-2828627.74030225,-3077646.49372573,-3077785.1540124
-3125506.39058156,-2828625.9473308,-3078037.39030809,-3077791.95402624
-3125088.16376512,-2828622.97476551,-3077693.11990489,-3077432.4829859
-3125435.3488713,-2828634.23359939,-3077762.46903705,-3077377.7657785
-3124827.57604835,-2828628.64892816,-3078902.15963246,-3077624.40355556
-3125553.02344775,-2828621.3550102,-3077832.24782726,-3077884.14649841
-3125077.06601905,-2828619.2283201,-3078260.08061844,-3077660.72917617
-3125870.01190219,-2828619.08720599,-3077889.46882871,-3077193.94734188
-3124624.12122223,-2828639.95171313,-3077024.22256119,-3077739.55788392
-3124510.62705483,-2828632.13049609,-3078658.57182112,-3077723.99483186
-3125988.84646863,-2828635.12405148,-3077872.28075493,-3076742.90707644
-3125288.62706083,-2828628.89356283,-3076658.5132062,-3078330.96625402
-3125307.46790279,-2828631.56113341,-3077723.4662902,-3078137.71252969
-3124837.13456891,-2828626.02276256,-3078285.26740265,-3077671.2507568
-3125080.12867803,-2828627.69051304,-3077434.48159775,-3077824.02962072
-3125205.52011925,-2828629.81428273,-3077587.50053825,-3077322.95509679
-3126032.10360051,-2828621.52704571,-3077870.10017913,-3077767.84970086
-3125480.44073897,-2828621.28259598,-3077820.89888253,-3077408.85179572
-3125372.66600921,-2828634.07390727,-3077868.55273758,-3077446.4818311
-3124867.25902521,-2828618.98630813,-3077863.90738829,-3078249.38758423
-3124868.76434889,-2828645.0631472,-3077996.63033038,-3077564.51397798
-3125322.25704319,-2828629.9293664,-3078137.15092394,-3078141.41868747
-3125568.60680977,-2828622.80807905,-3077136.57875665,-3077755.66103345
-3125757.18453586,-2828629.49843524,-3077659.23915849,-3078068.68867768
-3125197.0829389,-2828629.94341965,-3078126.38254928,-3077318.00012595
-3125606.38261211,-2828647.00847014,-3078056.93140002,-3078679.00070228
-3126257.57665713,-2828621.66840996,-3078066.38013328,-3077246.88517389
-3125431.86313708,-2828639.07621774,-3078019.21137652,-3078450.18115062
-3125283.28299055,-2828630.35929048,-3078088.69068599,-3077913.21160608
-3125146.0738214,-2828632.60916791,-3077844.12530304,-3077555.37469225
-3125922.77686763,-2828632.7063387,-3076446.14154712,-3077271.73646645
-3125692.51202889,-2828628.42427593,-3077669.73745117,-3077292.9038863
-3124576.24480833,-2828640.69426665,-3078039.54159731,-3078193.11214442
-3125488.58896343,-2828628.13383552,-3077181.32162412,-3078188.17102014
-3125901.06761746,-2828629.89762638,-3078054.7566931,-3078219.39660479
-3125405.00754992,-2828631.20151866,-3077895.91736958,-3077982.91941574
-3125369.43537528,-2828632.18508161,-3078135.64560886,-3077887.01786321
-3125313.1625699,-2828632.1248485,-3077090.83092317,-3077786.40216229
-3124917.10830077,-2828624.31989921,-3077661.13812523,-3078220.50120641
-3125187.89994068,-2828623.58983644,-3077939.20478196,-3078142.25228338
-3124937.44905408,-2828626.02988012,-3077726.99224938,-3077464.87614739
-3125663.32035013,-2828633.83050499,-3077311.41126509,-3078501.40242807
-3125407.40243107,-2828631.93544384,-3076896.89280185,-3077142.89187037
-3125878.18102205,-2828630.06958846,-3077620.98852225,-3077835.69390565
-3125365.74878452,-2828629.16191037,-3078156.01845199,-3078309.71392331
-3125296.80898382,-2828632.53098338,-3078090.15246984,-3077584.2217579
-3125501.22399858,-2828634.06202331,-3078054.29560212,-3077182.59141291
-3125840.89162369,-2828624.07060015,-3078173.15357466,-3078189.31693163
-3125655.53478261,-2828624.87234731,-3077081.31398096,-3077841.26300795
-3125451.984552,-2828633.10162377,-3077455.89078437,-3077526.57892409
-3125575.73432331,-2828626.89750589,-3077041.53546456,-3078523.80152837
-3125468.90215889,-2828636.12654415,-3078233.27208089,-3078791.80294529
-3125368.57103945,-2828627.72494185,-3077741.93126895,-3077882.59486044
-3126009.24649022,-2828628.27200228,-3078277.12024076,-3077142.48545225
-3125418.34833841,-2828625.41987876,-3078053.12033155,-3077090.34755183
-3125425.18642779,-2828622.66971983,-3077256.17838903,-3077674.0322163
-3124689.55140436,-2828625.38358198,-3078024.7753655,-3077663.00051043
-3125188.03107503,-2828630.42253493,-3077676.23035348,-3077955.38828088
-3125832.11044543,-2828623.30587556,-3078221.38633836,-3077280.43994031
-3126583.19057677,-2828631.14060009,-3077967.54829127,-3078113.94657059
-3125938.39505093,-2828622.50031979,-3077794.08103302,-3077606.18382625
-3125093.71938825,-2828619.66537727,-3077152.90485767,-3078362.4503871
-3125499.96499909,-2828625.78035254,-3078123.69995351,-3077662.06767713
-3125639.95386062,-2828622.61903744,-3077743.55553725,-3077951.1947462
-3125181.65939616,-2828626.33136943,-3078075.97066786,-3077728.71259859
-3125463.80057701,-2828621.02750438,-3078045.98083413,-3078228.13797907
-3125340.46139815,-2828623.42219193,-3077752.63426955,-3077000.77242355
-3125187.32640457,-2828619.37874964,-3077838.83678771,-3077404.16719911
-3125610.11438783,-2828636.84637541,-3078296.64360504,-3078179.47801596
-3124964.95471095,-2828630.7655957,-3077546.31103157,-3077049.85469769
-3125553.79373232,-2828623.21473974,-3077504.15368214,-3077770.92391162
-3125388.31809456,-2828632.53107822,-3077613.70603337,-3077504.32710509
-3125404.3043366,-2828617.34021201,-3078013.9845937,-3077896.75782559
-3125580.62895745,-2828623.70883936,-3076863.38581424,-3077909.993136
-3124749.54879769,-2828633.99319194,-3078219.78526112,-3078177.41238591
-3125035.63122328,-2828638.76813328,-3078583.55483931,-3078248.20161392
-3125656.82264139,-2828624.25068855,-3077352.95447677,-3077299.53093443
-3125443.46049904,-2828624.80096759,-3076982.49770732,-3077659.26257214
-3125423.49279904,-2828631.47568337,-3076812.09285849,-3076654.97122807
-3124903.05312475,-2828627.8080145,-3078523.3331356,-3077568.09289268
-3126121.99540495,-2828625.76766241,-3077830.64784941,-3077905.52170433
-3125595.00120769,-2828627.85808842,-3077446.80826542,-3078496.75582247
-3125484.45600733,-2828626.19857462,-3076907.83184484,-3077657.76756816
-3125198.44149587,-2828633.92829842,-3076948.14867284,-3077505.03000399
-3125795.0625298,-2828624.06911195,-3077853.91525393,-3077550.49477771
-3125832.72078977,-2828616.90352052,-3078728.08421564,-3077474.81983935
-3125881.78084455,-2828619.12592949,-3077715.32548291,-3076861.68992773
-3125069.57665615,-2828622.88738492,-3077590.07251851,-3077849.05475236
-3124906.87808178,-2828630.73622657,-3078081.36703492,-3077979.73930061
-3125336.64473355,-2828627.11142456,-3077978.33334222,-3077867.76618869
-3125687.2190034,-2828625.98197786,-3077143.16406588,-3077195.18339
-3125568.8311655,-2828627.67888277,-3078284.45568486,-3078259.20457891
-3125266.72161412,-2828634.11487489,-3077723.3951234,-3077376.42275445
-3126366.95493749,-2828624.04365318,-3077662.77810458,-3078030.53750303
-3125267.94860083,-2828617.49090719,-3078031.19317196,-3077590.45933146
-3126129.10885145,-2828626.85234935,-3078348.27968783,-3077989.75590951
-3125543.15429835,-2828640.85755646,-3077659.41426697,-3078559.22954277
-3125984.03089956,-2828628.10168341,-3078396.58716302,-3078468.10490306
-3124777.93110527,-2828631.59121991,-3077787.55956905,-3077041.23578879
-3125915.98853973,-2828621.29918511,-3077081.92855216,-3077355.1203306
-3124990.11809879,-2828624.8702327,-3077331.16340648,-3078043.56983429
-3125552.043498,-2828629.33665648,-3077892.33182316,-3077944.35555282
-3125678.84950556,-2828629.47512739,-3077802.58016756,-3078151.22332818
-3124250.04838447,-2828627.32663329,-3078219.9791349,-3077982.00817345
-3125038.54008365,-2828628.52281175,-3077395.92930811,-3077187.42200379
-3125701.45188482,-2828627.85793745,-3077175.89621075,-3078121.77345978
-3124841.95087517,-2828618.68564321,-3077908.42101244,-3077851.35049919
-3125349.88916433,-2828624.48477375,-3077448.70975806,-3077957.60956397
-3125981.12440363,-2828623.15260622,-3077963.17328357,-3078586.68666798
-3125135.79058212,-2828627.30710862,-3077691.68403889,-3077379.85718236
-3125974.45871834,-2828641.96157549,-3078185.09997338,-3077285.21748247
-3125105.60325609,-2828636.07148426,-3078113.87236133,-3077545.64057479
-3125510.19844795,-2828641.03426977,-3077561.73068144,-3077641.6970033
-3125308.48351288,-2828631.97267871,-3077249.3702205,-3077646.62865052
-3125485.5863985,-2828625.91046216,-3077734.52755665,-3078026.51213352
-3125052.07311322,-2828626.77537527,-3077470.93991229,-3077532.52791493
-3124957.75261922,-2828627.12221992,-3077867.83760438,-3077333.43999919
-3126296.58520106,-2828623.95201042,-3078927.85667316,-3077145.10834862
-3125264.89687078,-2828637.74608234,-3076918.99166347,-3077427.9289484
-3125634.2335266,-2828621.03410541,-3077766.99929707,-3077205.92976534
-3125306.00494132,-2828626.23601128,-3077884.71700779,-3078344.94622282
-3124918.83184974,-2828625.16631583,-3077633.15513476,-3078136.78230697
-3125355.18160716,-2828634.49079172,-3078287.03595596,-3078375.53669578
-3124656.5736698,-2828627.38276535,-3077673.36376113,-3077680.09236915
-3125105.39836244,-2828626.74570009,-3078155.45579809,-3078152.00129062
-3125606.55915903,-2828625.42175861,-3077804.40761431,-3077882.51272258
-3125213.91786046,-2828625.26959849,-3078163.51609502,-3077342.25225148
-3125449.15799976,-2828623.01210182,-3078038.64323872,-3078613.14116895
-3124083.78826616,-2828632.46815885,-3077831.97736611,-3078254.41288468
-3126461.09218248,-2828625.88190926,-3078190.11439316,-3078183.5000254
-3125852.06905633,-2828626.09631357,-3078378.68665943,-3077371.47610032
-3125966.69296083,-2828624.61569232,-3077630.43899793,-3077583.84608443
-3123862.40093885,-2828623.48120126,-3078136.18578764,-3078185.87228733
-3125731.07196385,-2828625.41836279,-3077905.82246177,-3077871.40602927
-3126082.51488572,-2828631.89573329,-3077973.8402855,-3077588.6460321
-3125631.43464887,-2828626.87736708,-3078588.98452254,-3077331.50097915
-3125128.98933584,-2828624.11877921,-3078250.94430565,-3077348.10778688
-3125013.65923858,-2828620.28114798,-3077787.59054344,-3077327.79382243
-3125613.80481494,-2828624.46351793,-3078127.26637381,-3078781.96321422
-3124631.71350299,-2828624.49035033,-3078360.88113027,-3077790.91551189
-3125390.12296338,-2828623.50428741,-3077888.57495994,-3078010.5370429
-3125393.83855936,-2828627.91179933,-3079235.83623802,-3077427.14374223
-3125345.07425952,-2828629.60256121,-3077892.1755639,-3078826.32583095
-3125752.64202277,-2828624.32075242,-3078309.02933481,-3078236.33420011
-3125441.72842064,-2828624.33875969,-3077722.90286415,-3077819.06977791
-3124990.90933871,-2828620.9767731,-3078297.78406249,-3077919.00011448
-3125216.64383717,-2828617.38766467,-3076864.12691686,-3077904.34265366
-3125591.19658347,-2828632.77933723,-3078395.46335808,-3078118.69282551
-3125437.504633,-2828627.8533113,-3077574.6850624,-3078176.72471133
-3126180.22445138,-2828631.80752063,-3077803.34589438,-3077924.72054505
-3125807.63849202,-2828635.17489822,-3078341.07603065,-3077581.92721299
-3126309.15328437,-2828628.00435536,-3078009.54597984,-3078595.53131522
-3125945.5583149,-2828632.73065437,-3077000.47489074,-3077740.71651735
-3125182.00337646,-2828620.86027754,-3078061.43558012,-3078331.6751539
-3124426.28699773,-2828617.74600813,-3078737.91492788,-3078033.20341732
-3124625.57028361,-2828623.87054576,-3077791.73792503,-3077691.10368483
-3125077.08184093,-2828641.38286172,-3077686.52384045,-3077882.42997279
-3125899.09738408,-2828631.21481059,-3078397.02718619,-3078500.30835794
